,predict data,true data
597,1313.6686,1318.8
598,1314.7305,1324.35
599,1318.5658,1324.35
600,1321.4117,1324.35
601,1324.2618,1319.85
602,1325.698,1295.0
603,1322.5853,1291.25
604,1315.8135,1289.5
605,1308.94,1288.3
606,1302.7454,1288.3
607,1298.5214,1288.3
608,1295.8765,1288.35
609,1294.9866,1293.05
610,1295.4985,1289.0
611,1294.0795,1304.85
612,1296.1039,1303.5
613,1299.1741,1303.5
614,1302.1624,1303.5
615,1304.5513,1303.5
616,1306.0502,1295.5
617,1305.6622,1300.7
618,1305.2025,1305.35
619,1304.4932,1294.6
620,1304.9868,1294.6
621,1303.5902,1294.6
622,1302.183,1295.45
623,1301.1195,1292.05
624,1300.0651,1300.1
625,1299.272,1297.25
626,1300.169,1298.25
627,1301.5449,1298.25
628,1301.4194,1298.25
629,1301.9055,1299.6
630,1302.3564,1298.65
631,1302.7063,1296.15
632,1302.0709,1302.75
633,1303.1241,1285.25
634,1301.4208,1285.25
635,1298.7307,1285.25
636,1295.6912,1281.55
637,1292.6187,1276.15
638,1289.4746,1274.2
639,1286.2167,1266.15
640,1282.2994,1269.15
641,1279.973,1269.15
642,1276.253,1269.15
643,1274.8303,1268.7
644,1274.2205,1260.3
645,1272.688,1254.6
646,1269.7488,1251.55
647,1266.2354,1250.45
648,1261.9093,1250.45
649,1259.1287,1250.45
650,1257.1025,1247.8
651,1255.7239,1251.75
652,1255.4243,1255.65
653,1255.573,1255.5
654,1256.404,1255.35
655,1257.4106,1255.35
656,1258.2913,1255.35
657,1258.9172,1262.05
658,1260.1086,1254.0
659,1260.2186,1251.4
660,1259.8464,1245.9
661,1258.2872,1241.7
662,1255.317,1241.7
663,1252.14,1241.7
664,1249.4724,1241.1
665,1247.5464,1232.8
666,1246.1084,1224.5
667,1242.2124,1217.55
668,1237.4237,1228.75
669,1233.6547,1228.75
670,1231.6221,1228.75
671,1231.3109,1224.95
672,1231.391,1228.35
673,1231.9849,1231.5
674,1232.4365,1228.25
675,1232.4117,1223.95
676,1231.2444,1223.95
677,1231.1982,1223.95
678,1230.1937,1223.8
679,1229.3132,1220.95
680,1227.8606,1219.0
681,1226.8383,1215.45
682,1225.5383,1216.3
683,1223.7645,1216.3
684,1222.118,1216.3
685,1221.2421,1209.65
686,1219.9296,1212.35
687,1218.7689,1209.55
688,1217.3279,1214.35
689,1216.6907,1214.4
690,1216.4962,1214.4
691,1217.0459,1214.4
692,1217.671,1200.35
693,1216.4089,1197.0
694,1212.6669,1182.0
695,1207.1663,1180.4
696,1200.1228,1178.4
697,1194.2115,1178.4
698,1189.4138,1178.4
699,1186.4535,1184.35
700,1186.003,1190.95
701,1186.6151,1196.65
702,1190.0234,1192.35
703,1192.1052,1197.7
704,1195.0148,1197.7
705,1197.2655,1197.7
706,1198.8584,1197.7
707,1199.6227,1212.25
708,1202.3197,1204.2
709,1205.0225,1197.3
710,1206.2169,1202.45
711,1205.8463,1202.45
712,1206.1238,1202.45
713,1205.9325,1200.05
714,1205.4033,1190.85
715,1203.4596,1196.7
716,1203.2261,1205.15
717,1202.7157,1198.9
718,1202.4001,1198.9
719,1203.1262,1198.9
720,1203.3878,1196.6
721,1203.2686,1189.85
722,1201.7345,1195.6
723,1199.4445,1209.8
724,1200.8113,1201.95
725,1203.3503,1201.95
726,1204.4421,1201.95
727,1205.5369,1201.9
728,1206.1494,1200.2
729,1205.8822,1203.3
730,1204.9868,1208.35
731,1205.9618,1198.7
732,1207.3757,1198.7
733,1206.1971,1198.7
734,1205.242,1202.75
735,1204.8054,1201.9
736,1204.7677,1194.25
737,1203.7488,1185.4
738,1201.4902,1187.25
739,1199.0619,1187.25
740,1195.5106,1187.25
741,1193.3735,1189.35
742,1192.3364,1204.7
743,1194.7175,1201.2
744,1198.1046,1203.45
745,1201.0874,1203.8
746,1203.1864,1203.8
747,1205.2675,1203.8
748,1206.31,1186.95
749,1204.3602,1185.55
750,1200.5394,1188.6
751,1198.1726,1205.55
752,1197.3748,1219.75
753,1201.4115,1219.75
754,1207.5922,1219.75
755,1213.9116,1229.95
756,1220.4493,1230.7
757,1224.313,1229.05
758,1227.4601,1223.0
759,1228.3961,1227.85
760,1229.7395,1227.85
761,1230.9242,1227.85
762,1230.8804,1222.3
763,1229.9839,1235.95
764,1231.5488,1230.55
765,1232.834,1230.8
766,1233.805,1233.85
767,1234.3143,1233.85
768,1235.7257,1233.85
769,1236.5659,1230.8
770,1236.7101,1225.4
771,1234.9531,1214.95
772,1233.0709,1231.15
773,1230.8463,1232.1
774,1230.7098,1232.1
775,1231.9952,1232.1
776,1233.5106,1232.25
777,1235.0266,1231.6
778,1235.8412,1229.95
779,1235.603,1224.15
780,1233.2489,1211.4
781,1231.0529,1211.4
782,1226.7316,1211.4
783,1222.5955,1205.55
784,1218.673,1202.1
785,1215.0508,1203.25
786,1212.2805,1211.85
787,1211.6587,1222.4
788,1213.6385,1222.4
789,1216.2743,1222.4
790,1220.0425,1221.6
791,1223.0613,1223.0
792,1224.544,1226.1
793,1225.5608,1227.05
794,1226.56,1223.65
795,1227.5874,1223.65
796,1228.5521,1223.65
797,1228.4236,1223.4
798,1228.1138,1221.2
799,1227.3636,1213.25
800,1225.6276,1226.25
801,1225.2784,1217.55
802,1224.8519,1217.55
803,1223.8925,1217.55
804,1223.2158,1230.3
805,1224.3867,1240.3
806,1228.1078,1235.9
807,1232.1388,1242.55
808,1235.6409,1243.3
809,1240.7306,1243.3
810,1242.9246,1243.3
811,1244.5566,1245.35
812,1245.3678,1245.3
813,1246.9968,1245.75
814,1248.4824,1242.75
815,1248.0825,1235.35
816,1247.288,1235.35
817,1245.2953,1235.35
818,1243.1787,1241.65
819,1242.2802,1246.3
820,1243.3158,1255.0
821,1246.3534,1259.75
822,1251.0295,1258.15
823,1255.3213,1258.15
824,1258.0223,1258.15
825,1259.9677,1258.15
826,1260.7256,1258.15
827,1261.316,1258.15
828,1261.4458,1268.0
829,1263.2839,1279.0
830,1267.2406,1279.0
831,1271.6692,1279.0
832,1275.9149,1279.0
833,1279.1249,1279.0
834,1281.0809,1282.9
835,1282.41,1290.45
836,1284.1809,1279.9
837,1285.7799,1279.9
838,1286.7432,1279.9
839,1286.2471,1292.2
840,1287.1135,1286.45
841,1288.219,1288.6
842,1289.3723,1291.9
843,1291.2291,1288.95
844,1293.2694,1288.95
845,1293.0316,1288.95
846,1293.0436,1292.75
847,1293.2106,1294.4
848,1295.1628,1292.3
849,1295.4662,1290.7
850,1295.919,1284.2
851,1295.3253,1284.2
852,1293.4092,1284.2
853,1291.5654,1279.55
854,1289.3799,1282.1
855,1288.0526,1279.8
856,1287.0033,1283.7
857,1286.5361,1293.9
858,1288.1221,1293.9
859,1290.2875,1293.9
860,1293.0867,1302.15
861,1296.5052,1307.55
862,1300.0387,1310.7
863,1304.3749,1323.25
864,1309.2955,1318.7
865,1314.1539,1318.7
866,1318.4899,1318.7
867,1320.5953,1312.15
868,1320.5242,1314.2
869,1320.1664,1312.4
870,1319.1315,1310.0
871,1317.6034,1314.85
872,1317.9459,1314.85
873,1317.6217,1314.85
874,1318.0856,1306.4
875,1317.6124,1310.0
876,1316.1621,1312.8
877,1315.8838,1311.45
878,1315.5436,1316.55
879,1315.8942,1316.55
880,1317.4772,1316.55
881,1318.8208,1325.5
882,1321.1704,1334.15
883,1324.0946,1343.75
884,1329.7227,1331.25
885,1333.9874,1329.05
886,1335.6216,1329.05
887,1336.1155,1329.05
888,1335.1713,1331.05
889,1334.0308,1325.05
890,1333.237,1322.85
891,1332.2546,1319.15
892,1331.2831,1311.95
893,1327.3005,1311.95
894,1323.7592,1311.95
895,1320.8658,1285.4
896,1315.3308,1283.8
897,1308.5776,1285.85
898,1301.6919,1285.3
899,1296.6769,1296.75
900,1294.8671,1296.75
901,1295.181,1296.75
902,1297.4324,1292.75
903,1299.5925,1297.05
904,1298.7234,1306.95
905,1300.6041,1295.55
906,1301.7601,1303.5
907,1302.5894,1303.5
908,1304.6976,1303.5
909,1305.8118,1305.6
