,predict data,true data
1081,10862.34,10577.8
1082,11053.149,10317.47
1083,10982.486,10487.21
1084,10866.019,10406.31
1085,10693.956,10313.66
1086,10541.424,10101.03
1087,10461.5205,10159.32
1088,10382.794,10420.16
1089,10396.628,10363.9
1090,10479.586,10361.33
1091,10532.038,10310.43
1092,10606.521,10265.63
1093,10610.537,10190.36
1094,10550.555,10157.59
1095,10428.278,10275.88
1096,10378.865,10173.11
1097,10394.907,9979.49
1098,10339.96,10033.05
1099,10280.1455,9683.38
1100,10136.639,8553.61
1101,9662.4795,8432.23
1102,9022.622,8055.64
1103,8366.348,8193.9
1104,7928.898,8225.0
1105,7775.0723,8056.74
1106,7805.2314,8307.74
1107,8024.7617,8322.92
1108,8329.69,8382.03
1109,8493.686,8236.17
1110,8563.355,8155.48
1111,8482.638,8147.69
1112,8419.501,7869.74
1113,8275.22,8212.02
1114,8170.6035,8190.0
1115,8208.705,8587.92
1116,8389.243,8586.9
1117,8642.398,8269.73
1118,8740.759,8308.01
1119,8715.524,8283.76
1120,8626.905,8353.54
1121,8478.099,8162.16
1122,8416.566,8002.51
1123,8277.914,8076.78
1124,8233.586,7954.15
1125,8176.7397,7960.04
1126,8090.824,8231.06
1127,8136.8022,8222.52
1128,8251.053,8026.76
1129,8338.447,7469.56
1130,8178.782,7431.88
1131,7878.1484,8666.79
1132,7950.3164,9259.8
1133,8426.465,9551.54
1134,9128.601,9218.76
1135,9725.742,9433.35
1136,10040.514,9164.62
1137,9976.48,9147.98
1138,9550.603,9252.99
1139,9233.275,9301.18
1140,9338.213,9206.16
1141,9385.987,9418.05
1142,9498.383,9310.19
1143,9526.306,9343.34
1144,9599.692,9204.24
1145,9545.323,8766.04
1146,9353.704,8809.41
1147,9133.839,9037.12
1148,9016.795,8717.81
1149,8909.637,8801.52
1150,8894.136,8762.42
1151,8893.704,8632.32
1152,8893.561,8457.69
1153,8820.293,8482.7
1154,8670.879,8503.93
1155,8595.633,8175.99
1156,8522.709,8120.8
1157,8367.836,8081.81
1158,8254.37,7617.07
1159,8057.4155,7286.35
1160,7744.347,7324.03
1161,7439.454,6907.4
1162,7144.0312,7130.25
1163,6986.9346,7163.63
1164,6966.3706,7523.83
1165,7159.047,7431.0
1166,7440.6,7757.47
1167,7725.179,7557.72
1168,7870.851,7402.69
1169,7899.407,7309.59
1170,7694.8154,7296.77
1171,7551.6846,7192.85
1172,7380.1743,7395.97
1173,7362.9785,7547.19
1174,7424.5615,7504.83
1175,7596.447,7522.39
1176,7711.375,7337.42
1177,7712.3,7220.76
1178,7606.2295,7202.31
1179,7464.5835,7189.16
1180,7316.0483,7251.87
1181,7277.321,7067.74
1182,7258.53,7111.14
1183,7242.4253,6879.54
1184,7187.657,6612.12
1185,7013.5083,7284.29
1186,6994.469,7150.86
1187,7092.01,7190.17
1188,7235.9644,7143.2
1189,7366.034,7514.41
1190,7504.1885,7322.08
1191,7616.126,7250.69
1192,7579.854,7192.72
1193,7423.7666,7194.4
1194,7438.0483,7243.93
1195,7370.3833,7301.07
1196,7362.26,7385.36
1197,7394.8984,7219.6
1198,7479.5996,7168.31
1199,7454.426,7175.68
1200,7397.4136,6944.33
1201,7272.885,7326.35
1202,7242.3794,7347.89
1203,7312.0166,7351.57
1204,7428.0884,7759.24
1205,7656.8037,8165.47
1206,7971.9585,8042.65
1207,8246.685,7817.92
1208,8345.524,8184.66
1209,8311.321,8021.49
1210,8352.85,8173.97
1211,8321.02,8105.24
1212,8263.14,8842.42
1213,8488.616,8813.89
1214,8838.273,8722.03
1215,9044.046,8900.34
1216,9118.647,8910.85
1217,9246.112,8703.36
1218,9146.891,8626.47
1219,9011.841,8722.26
1220,8836.637,8658.94
1221,8852.149,8388.11
1222,8746.463,8428.17
1223,8620.359,8327.36
1224,8538.478,8588.42
1225,8553.379,8895.78
1226,8697.17,9385.69
1227,9042.299,9279.81
1228,9429.43,9502.37
1229,9741.815,9333.77
1230,9817.291,9378.09
1231,9801.082,9314.56
1232,9649.171,9162.14
1233,9508.097,9162.14
1234,9384.326,9614.9
1235,9471.876,9755.66
1236,9638.018,9807.54
1237,9905.306,9907.12
1238,10104.15,10162.41
1239,10320.307,9854.79
1240,10377.201,10275.38
1241,10387.41,10354.3
1242,10431.538,10242.43
1243,10548.559,10368.53
1244,10612.982,9904.17
1245,10514.115,9937.67
1246,10343.721,9703.93
1247,10147.855,10180.65
1248,10012.664,9604.72
1249,9961.897,9606.86
1250,9883.854,9696.58
1251,9826.033,9669.63
1252,9839.597,9989.39
1253,9896.358,9663.75
1254,9961.217,9309.15
1255,9842.049,8785.52
1256,9603.165,8804.72
1257,9176.485,8712.35
1258,8832.351,8534.17
1259,8589.979,8912.82
1260,8568.816,8912.82
1261,8761.5205,8754.34
1262,8949.574,8758.9
1263,9045.845,9067.39
1264,9096.144,9155.89
1265,9226.714,8898.63
1266,9265.844,8039.38
1267,8967.826,7931.94
1268,8578.762,7885.46
1269,8151.1025,7936.65
1270,7840.4033,4830.21
1271,6876.0786,5609.03
1272,5811.63,5166.26
1273,4908.312,5348.44
1274,4418.188,5026.35
1275,4271.471,5357.61
1276,4391.5854,5410.23
1277,4774.1816,6195.2
1278,5479.514,6226.44
1279,5969.5522,6189.85
1280,6448.3525,5822.62
1281,6433.974,6502.16
1282,6526.9785,6768.49
1283,6535.802,6698.46
1284,6728.435,6763.75
1285,6813.494,6369.09
1286,6953.4062,6260.95
1287,6798.407,5885.41
1288,6464.4985,6405.29
1289,6167.3184,6428.28
1290,6212.619,6652.87
1291,6417.9146,6809.11
1292,6710.3726,6741.67
1293,6983.1226,6871.69
1294,7104.0347,6777.44
1295,7120.975,7343.2
1296,7112.083,7205.55
1297,7323.3647,7365.03
1298,7446.9824,7293.69
1299,7560.2534,6873.24
1300,7492.4175,6891.6
1301,7275.456,6915.37
1302,7091.481,6857.66
1303,6913.225,6871.95
1304,6910.5273,6623.8
1305,6843.7573,7112.27
1306,6936.547,7034.89
1307,7086.2964,7259.36
1308,7222.9673,7130.04
1309,7348.713,6840.24
1310,7335.3145,6852.52
1311,7211.2217,7130.99
1312,7147.7104,7477.6
1313,7186.806,7507.08
1314,7452.9585,7549.52
1315,7661.6826,7699.27
1316,7897.999,7790.66
1317,8032.392,7765.33
1318,8017.3853,8777.63
1319,8245.173,8628.77
1320,8601.0625,8824.66
1321,8974.628,8973.82
1322,9208.03,8903.95
1323,9296.831,8885.93
1324,9286.757,9030.96
1325,9223.241,9170.79
1326,9153.347,10002.48
1327,9590.023,9821.8
1328,9891.884,9527.39
1329,10082.148,8754.46
1330,9894.998,8617.25
1331,9413.613,8814.53
1332,8962.604,9305.93
1333,8828.225,9790.31
1334,9081.399,9303.59
1335,9503.005,9385.7
1336,9795.624,9669.4
1337,9981.529,9719.37
1338,9945.434,9785.74
1339,9922.46,9510.67
1340,9877.764,9057.57
1341,9735.481,9167.26
1342,9569.767,9178.32
1343,9314.106,8730.73
1344,9071.829,8899.66
1345,8941.64,8842.85
1346,8892.618,9197.54
1347,9023.213,9569.21
1348,9316.819,9425.98
1349,9554.074,9698.1
1350,9835.668,9450.84
1351,9977.847,10204.23
1352,10069.293,9525.57
1353,10104.097,9658.04
1354,9993.818,9794.56
1355,9974.627,9623.75
1356,9960.877,9670.43
1357,9873.957,9753.85
1358,9891.185,9782.59
1359,9871.883,9775.15
1360,10028.453,9892.13
1361,10026.686,9286.42
1362,9928.151,9459.97
1363,9792.255,9473.5
1364,9639.776,9330.07
1365,9528.917,9426.7
1366,9495.648,9526.0
1367,9549.263,9454.81
1368,9628.715,9380.03
1369,9701.864,9300.15
1370,9602.727,9357.43
1371,9570.081,9284.78
1372,9526.422,9691.9
1373,9574.337,9621.49
1374,9708.83,9276.58
1375,9756.072,9240.85
1376,9679.294,9154.45
1377,9527.086,9004.23
1378,9326.623,9127.47
1379,9201.948,9185.35
1380,9158.73,9133.97
1381,9247.316,9236.38
1382,9357.779,9087.98
1383,9376.704,9072.42
1384,9364.964,9131.31
1385,9336.979,9089.09
1386,9284.169,9348.91
1387,9345.948,9256.23
1388,9431.348,9440.07
1389,9534.95,9238.04
1390,9603.857,9287.4
1391,9582.274,9235.96
1392,9527.157,9295.9
1393,9488.267,9238.13
1394,9435.084,9254.52
1395,9448.843,9193.51
1396,9419.008,9131.0
1397,9410.959,9154.19
1398,9354.517,9174.71
1399,9340.318,9214.66
1400,9345.606,9163.87
1401,9371.281,9392.66
1402,9440.229,9537.4
1403,9582.014,9613.11
1404,9737.224,9551.28
1405,9835.887,9707.5
1406,9919.837,9938.83
1407,10032.273,11042.4
1408,10436.488,10934.94
1409,10886.68,11102.67
1410,11329.232,11114.93
1411,11597.617,11343.88
1412,11724.021,11823.69
1413,11814.121,11077.77
1414,11741.89,11242.57
1415,11585.352,11194.25
1416,11614.945,11750.28
1417,11616.614,11772.94
1418,11772.808,11605.6
1419,11888.547,11767.6
1420,12026.146,11684.06
1421,12172.078,11893.03
1422,12100.27,11392.43
1423,11991.965,11573.11
1424,11824.316,11777.43
1425,11859.726,11774.38
1426,11920.796,11873.98
1427,11995.362,11914.01
1428,12129.836,12293.72
1429,12314.905,11969.53
1430,12470.969,11734.0
1431,12329.071,11865.82
1432,12215.462,11522.8
1433,12041.525,11683.44
1434,11876.224,11653.02
1435,11792.745,11763.93
1436,11804.727,11337.4
1437,11823.723,11467.37
1438,11758.9375,11302.01
1439,11638.404,11534.75
1440,11630.621,11481.64
1441,11611.645,11707.78
1442,11734.291,11659.57
1443,11868.33,11923.25
1444,12070.759,11397.44
1445,12022.867,10187.51
1446,11588.487,10467.89
1447,10979.469,10159.62
1448,10447.998,10254.93
1449,10090.933,10367.74
1450,10025.841,10121.52
1451,10092.771,10227.83
1452,10278.459,10352.66
1453,10485.521,10395.44
1454,10505.905,10446.44
1455,10635.269,10330.77
1456,10641.832,10674.64
1457,10738.324,10785.62
1458,10902.261,10948.43
1459,11035.611,10943.89
1460,11188.127,10931.79
1461,11289.13,11081.43
1462,11350.27,10919.65
1463,11337.096,10430.46
1464,11101.081,10532.22
1465,10895.479,10234.48
1466,10633.95,10732.43
1467,10563.573,10692.84
1468,10632.939,10732.4
1469,10783.659,10774.24
1470,10981.816,10692.33
1471,11089.235,10840.8
1472,11076.735,10777.92
1473,11089.49,10619.24
1474,10959.883,10575.06
1475,10925.56,10551.77
1476,10828.974,10673.46
1477,10794.25,10788.56
1478,10846.488,10603.74
1479,10873.219,10670.8
1480,10925.866,10923.3
1481,11015.425,11063.19
1482,11138.629,11302.67
1483,11331.448,11376.61
1484,11532.246,11540.04
1485,11748.939,11428.24
1486,11881.028,11431.32
1487,11845.556,11503.73
1488,11796.728,11327.57
1489,11732.097,11366.51
1490,11646.99,11508.2
1491,11645.219,11758.16
1492,11745.172,11925.46
1493,11965.277,12831.56
1494,12396.899,12990.25
1495,12936.36,12944.52
1496,13374.255,13128.46
1497,13578.017,13036.77
1498,13614.3545,13076.37
1499,13543.304,13651.47
1500,13590.9375,13289.0
1501,13594.04,13458.66
1502,13775.112,13564.72
1503,13868.84,13810.32
1504,13968.507,13758.88
1505,14093.319,13575.17
1506,14074.648,14023.31
1507,14113.521,14155.59
1508,14338.926,15591.39
1509,14808.218,15595.77
1510,15486.637,14839.84
1511,15834.389,15490.6
1512,16041.974,15328.53
1513,16003.993,15317.04
1514,15787.403,15708.65
1515,15776.809,16295.57
1516,15935.442,16339.33
1517,16510.047,16091.07
1518,16797.828,15968.16
1519,16668.041,16725.15
1520,16841.777,17679.72
1521,17193.592,17798.45
1522,17685.521,17820.57
1523,18195.299,18687.45
1524,18821.598,18699.75
1525,19245.707,18422.28
1526,19282.307,18398.91
1527,19066.664,19172.52
1528,19167.838,18739.8
1529,19329.346,17151.44
1530,18877.115,17138.87
1531,18131.4,17732.42
1532,17734.418,18191.6
1533,17706.791,19709.73
1534,18353.014,18792.52
1535,19080.066,19226.97
1536,19845.635,19454.54
1537,20297.05,18670.49
1538,19914.344,19155.06
1539,19593.535,19377.66
1540,19507.818,19181.41
1541,19477.607,18318.87
1542,19474.871,18554.15
1543,19097.883,18247.76
1544,18825.553,18029.36
1545,18566.775,18803.44
1546,18454.424,19164.48
1547,18804.793,19276.59
1548,19347.19,19439.75
1549,19850.188,21379.48
1550,20557.48,22847.46
1551,21871.621,23150.79
1552,23074.74,23869.92
1553,23996.275,23490.58
1554,24703.031,22745.48
1555,24595.62,23824.99
1556,24233.307,23253.37
1557,23741.498,23715.53
1558,23861.77,24693.58
1559,24332.637,26443.21
1560,25321.035,26246.58
1561,26547.285,27036.69
1562,27493.39,27376.37
1563,27969.44,28856.59
1564,28927.607,28982.56
1565,29328.064,29393.75
1566,29785.69,32195.46
1567,30907.902,33000.78
1568,32641.94,32035.03
1569,33390.426,34046.67
1570,34253.703,36860.41
1571,35466.766,39486.04
1572,37746.36,40670.25
1573,39764.594,40240.72
1574,41110.16,38240.09
1575,42007.43,35544.94
1576,40560.555,34011.82
1577,37407.164,37393.13
1578,35838.957,39158.47
1579,36126.78,36828.52
1580,37040.113,36065.2
1581,37721.83,35793.01
1582,37861.3,36632.35
1583,37641.45,36020.13
1584,36914.984,35538.98
1585,36022.812,30797.88
1586,34797.008,33002.38
1587,33609.19,32099.74
1588,32442.842,32276.84
1589,31775.89,32243.26
1590,31675.756,32541.8
1591,32180.523,30419.17
1592,32287.682,33403.17
1593,32837.965,34314.26
1594,33188.164,34318.1
1595,34480.688,33136.46
1596,34918.68,33522.9
1597,35027.844,35529.66
1598,35374.254,37676.25
1599,36519.58,37002.09
1600,37004.516,38278.61
1601,38653.836,39323.26
1602,39990.465,38928.1
1603,40672.406,46364.3
1604,42307.06,46589.58
1605,44792.76,44878.17
1606,46967.34,48013.38
1607,48914.523,47471.4
1608,49179.848,47185.19
1609,49240.58,48720.37
1610,49141.01,47951.85
1611,48376.484,49160.1
1612,49951.39,52118.23
1613,51158.652,51608.15
1614,51947.434,55916.5
1615,54551.332,56001.2
1616,56580.965,57487.86
1617,58221.746,54123.4
1618,58758.8,48880.43
1619,56097.332,50624.84
1620,53170.887,46800.42
1621,50107.14,46340.31
1622,46923.2,46155.87
1623,45230.7,45113.92
1624,44381.89,49618.43
1625,45695.73,48356.04
1626,47821.703,50477.7
1627,49660.766,48448.91
1628,51206.664,48861.38
1629,51173.562,48881.59
1630,50800.918,51169.7
1631,50852.867,52299.33
1632,51261.258,54881.52
1633,53771.15,55997.23
1634,55791.516,57764.0
1635,58478.17,57253.28
1636,59433.59,61258.73
1637,60851.957,59133.47
1638,61325.277,55754.72
1639,60784.51,56872.38
1640,59329.324,58913.0
1641,58834.562,57665.9
1642,58514.707,58075.1
1643,58717.426,58085.8
1644,58821.83,57411.17
1645,59518.855,54204.96
1646,58555.613,54477.46
1647,56536.637,52508.23
1648,54689.332,51415.92
1649,53077.613,55074.47
1650,52696.51,55863.93
1651,53883.332,55783.71
1652,55732.26,57627.67
1653,57869.215,58730.13
1654,59410.145,58735.25
1655,60759.074,58736.92
1656,60875.23,59031.32
1657,60425.562,57076.49
1658,60340.777,58206.55
1659,59725.87,59054.1
1660,59331.152,58020.46
1661,59378.21,55947.27
1662,58888.176,58048.59
1663,58571.03,58102.58
1664,58648.52,59774.0
1665,59481.508,59964.87
1666,60247.215,59834.74
1667,61265.047,63554.44
1668,63016.492,62969.12
1669,64381.176,63252.63
1670,64800.56,61455.98
1671,65012.523,60087.09
1672,63825.652,56251.48
1673,61535.836,55703.14
1674,58529.414,56507.91
1675,56192.09,53808.8
1676,54794.086,51731.71
1677,53276.5,51153.13
1678,52003.008,50110.53
1679,50882.65,49075.58
1680,49886.973,54056.64
1681,50374.68,55071.46
1682,52451.17,54884.1
1683,55167.38,53584.15
1684,56597.277,57796.62
1685,57768.16,57857.5
1686,58879.83,56610.46
1687,58992.926,57213.33
1688,58414.36,53241.72
1689,58035.855,57473.23
1690,57520.49,56428.16
1691,57181.15,57380.27
1692,57047.562,58928.81
1693,58582.3,58280.73
1694,59797.586,55883.5
1695,59681.39,56750.0
1696,59236.074,49007.09
1697,55691.797,49702.27
1698,52668.613,49922.52
1699,49818.566,46736.58
1700,47525.1,46441.64
1701,46051.52,43596.24
1702,44700.414,42912.19
1703,43391.883,36964.27
1704,40982.773,40784.32
1705,39008.31,37280.35
1706,37300.97,37528.3
1707,36468.13,34754.54
1708,35590.363,38728.59
1709,35884.8,38410.5
1710,37071.543,39266.04
1711,38729.66,38445.29
1712,39249.496,35689.62
1713,39514.11,34647.67
1714,37889.332,35684.59
1715,36516.676,37310.54
1716,35561.88,36662.64
1717,36190.984,37585.24
1718,37118.1,39188.59
1719,38730.664,36885.51
1720,39556.273,35530.38
1721,38702.484,35816.17
1722,37356.156,33514.87
1723,35843.445,33450.19
1724,34490.996,37338.36
1725,34416.836,36704.57
1726,35493.184,37313.18
1727,37232.773,35494.9
1728,37938.74,39066.82
1729,38653.625,40525.8
1730,40043.246,40188.56
1731,40619.684,38324.87
1732,40558.98,38068.04
1733,40815.062,35729.82
1734,39258.82,35524.17
1735,37495.832,35592.35
1736,35595.254,31686.55
1737,34021.434,32447.59
1738,32659.816,33674.66
1739,32252.81,34639.38
1740,32843.34,31640.58
1741,33200.625,32160.91
1742,33102.938,34644.45
1743,33639.832,34456.67
1744,34621.086,35847.7
1745,35198.38,35047.36
1746,35999.062,33536.88
1747,36205.383,33856.86
1748,35966.562,34688.98
1749,34980.004,35309.3
1750,34851.09,33747.97
1751,35065.63,34211.01
1752,34970.996,33839.04
1753,35038.17,32877.41
1754,34585.734,33818.52
1755,34036.156,33515.57
1756,33844.766,34227.64
1757,34147.617,33158.25
1758,34414.203,32686.56
1759,34080.777,32814.61
1760,33814.355,31738.59
1761,33225.94,31421.25
1762,32381.559,31520.66
1763,31931.37,31783.49
1764,31746.717,30815.94
1765,31714.258,29790.24
1766,31246.777,32118.06
1767,31295.465,32297.89
1768,31929.635,33581.63
1769,32911.777,34279.34
1770,34138.98,35365.2
1771,35511.836,37318.14
1772,37145.633,39405.95
1773,38685.387,40002.53
1774,39763.766,40005.93
1775,41366.1,42214.15
1776,42235.45,41659.06
1777,42994.875,40000.46
1778,42664.797,39193.94
1779,41663.89,38138.0
1780,40393.598,39750.14
1781,39677.176,40882.0
1782,39752.297,42825.95
1783,40907.477,44634.13
1784,43388.113,43816.14
1785,45398.855,46333.46
1786,46851.297,45608.37
1787,47529.926,45611.46
1788,47246.547,44417.78
1789,46883.38,47833.98
1790,46984.844,47112.19
1791,47603.766,47056.41
1792,48283.47,45982.55
1793,48008.24,44648.57
1794,47637.613,44777.86
1795,46560.938,46734.65
1796,46181.08,49327.75
1797,46870.81,48932.02
1798,48893.977,49335.68
1799,50452.99,49523.5
1800,51530.492,47744.58
1801,51252.824,48972.09
1802,50350.47,46962.8
1803,49141.547,49056.86
1804,48805.676,48897.65
1805,49208.777,48806.78
1806,49531.184,47074.77
1807,49465.93,47155.87
1808,49078.875,48862.76
1809,48757.004,49329.01
1810,49324.254,50035.33
1811,49829.52,49947.38
1812,50945.27,51769.06
1813,52097.652,52677.4
1814,53355.965,46809.17
1815,52346.395,46078.38
